"InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","CallErrorRate","InitialFrequency","LogPosterior"
0.002341656743240073,-0.001524407322289807,0.01433594369569783,0.007002105414408872,0.031105768701313864,2.177242038037658,1.4407144513600414,1.3849091836326681,1.8052634719675982,0.0017570597705994495,0.0008358248436278837,-2687.691300892239
0.0021980917705817036,-0.0014601874313633295,0.014359341107358368,0.007085682571474826,0.03093931719714908,2.177406256054687,1.4320110801905672,1.3850755908092256,1.7763849705509764,0.0017430404758795827,0.0008082041403205505,-2688.427387420072
0.0022498627492995495,-0.0014225589440176383,0.014362284271986266,0.007070078740362415,0.030695830178088482,2.179132099516755,1.417596192973443,1.3853151025333015,1.7614176804370132,0.0016143605111578782,0.0008158538047064352,-2687.439005548232
0.0021305651514457874,-0.00128880208003968,0.014362948555428946,0.007111687963968838,0.030792824081858742,2.178551690510744,1.4119593424628485,1.3850398321812916,1.7658283153390117,0.0015295434238381258,0.0008134252802802385,-2687.579113022433
0.002182561924529829,-0.0013484707438337767,0.014359133906494523,0.0070175399992740755,0.03069116795281531,2.1770220416958344,1.41955418873443,1.3850664497077783,1.7814180342326524,0.0014764876426511774,0.0008160656783340631,-2687.595384099756
0.002335494628833621,-0.0014356921114200257,0.014354377906032646,0.006986816269492204,0.030698818673953715,2.1775759732608355,1.4159124282123194,1.3850920253315833,1.7929602797094382,0.0014830356351772038,0.0008212721032379338,-2687.0122118185272
0.002417191692471128,-0.0013828145505099965,0.014371804184687958,0.006933732416343,0.030125495941807454,2.179544385954294,1.4106651997291348,1.3857114488575726,1.7720880813261315,0.0014296587168380864,0.0008196558538570329,-2686.9868658675555
0.002268663025639486,-0.0012458689130703483,0.014364035522768326,0.006996043640121949,0.029889327946518253,2.1793629246926454,1.4132179771927604,1.385890667838841,1.7548663753593474,0.0014169481161874855,0.0008089895261080745,-2686.945760624455
0.002361245969638529,-0.00127644295735617,0.014356687748854284,0.006942775314388007,0.02993432636975793,2.1797918578680644,1.4116293372844402,1.3859060758628412,1.7648859525140348,0.0013343516001597896,0.0008235765173006965,-2687.052273691226
0.0024416184695969043,-0.0013611352002425286,0.014356791205463928,0.006905613697043644,0.029916413235121245,2.1792560153906555,1.4185700538011252,1.385888893813534,1.7687014341986875,0.0013562779745179764,0.0008288004235958111,-2686.997207231497
0.0024698917255197295,-0.0013435376334875208,0.014349052152367718,0.006858885962735392,0.02993121714277711,2.1783716887833857,1.4277438149660087,1.385822291461819,1.7831679160741207,0.0014250469457438046,0.0008440769052713277,-2686.793737600297
0.0026607221869229345,-0.0015004833065920785,0.014328250194489823,0.0068640078180891104,0.0302428668328374,2.1761652835114726,1.4417389862855752,1.3856967202045423,1.8010042121317584,0.0015338754437742197,0.0008371319094721801,-2687.0456181070285
0.0024936016468432177,-0.0014591758308441635,0.014325537787970277,0.006913097367407899,0.03043493782402908,2.1758533786278074,1.4338313181279037,1.3855001142345684,1.7959217127298746,0.001454285968133875,0.0008390042001628214,-2686.5246360048272
