"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","Dominance","InjectFrequency","LogPosterior"
52.541104618063585,4.429948511918267,6845.117450419049,0.018081332380686006,0.03326416127043524,0.21891464671243877,2.1989954280581285,0.8661125934512235,1.3952938416818108,2.3106812692385645,74.94911610369384,0.019031451524811466,0.9700078870519058,0.004274763185298391,-2852.3995933250894
52.502313877685154,4.5005257985405045,6752.269394153395,0.017088072809403332,0.034217740148190894,0.21902458374987085,2.199013388764869,0.8542587501301855,1.3953660535193757,2.301803305591998,81.10412782665378,0.018797701807779527,0.9698118368548789,0.004550510322333338,-2852.1411647141667
52.53027207482334,4.469791599411728,6772.258548928812,0.017094881987253,0.034346095704888925,0.21820380468594963,2.199020216552678,0.8526518891542392,1.3953821419775874,2.3020460178481925,80.70749110542246,0.018808396840740333,0.9697403585883134,0.004517315827902728,-2852.1377542431937
52.637729716900076,4.5483422307792765,6762.033412290031,0.017769923101606716,0.03424958306274062,0.21758246111973176,2.1989505397650158,0.8663497764983936,1.3952020638414562,2.3027707586252086,78.14784577682232,0.018846858070605457,0.9687757186678577,0.004445474253487857,-2852.5408382199503
52.637729716900076,4.5483422307792765,6762.033412290031,0.017769923101606716,0.03424958306274062,0.21758246111973176,2.1989505397650158,0.8663497764983936,1.3952020638414562,2.3027707586252086,78.14784577682232,0.018846858070605457,0.9687757186678577,0.004445474253487857,-2852.5408382199503
52.693014212635916,4.405841028411249,6849.705041545616,0.018281342375086565,0.03367002505406615,0.21469510723891674,2.1989520707647445,0.871775253321996,1.3950158852557901,2.3111386451184313,73.45951551499036,0.01894643417494776,0.9683472359103809,0.004266763220512341,-2851.8771503666035
52.61812908753758,4.478447828344782,6795.04612448702,0.017878935334393407,0.03434283273753535,0.21467396498005414,2.1989436690220803,0.868577616163134,1.3949716670789993,2.3067901881036077,77.19297840087548,0.018827792154864815,0.967995070596638,0.004417734756610556,-2853.3004368331067
52.58132109120886,4.283881652945752,6753.8942237508,0.016506483917833874,0.035005277198929076,0.21481509462495105,2.1989964093378327,0.8720378693375843,1.3949517081080947,2.3028056010497986,86.01585055006424,0.018354176334017258,0.9675408662929055,0.004308920597598139,-2851.9076954740153
52.58132109120886,4.283881652945752,6753.8942237508,0.016506483917833874,0.035005277198929076,0.21481509462495105,2.1989964093378327,0.8720378693375843,1.3949517081080947,2.3028056010497986,86.01585055006424,0.018354176334017258,0.9675408662929055,0.004308920597598139,-2851.9076954740153
52.588168592432254,4.27086551623902,6823.1903526942315,0.016865073337883785,0.03459731946533243,0.2161465838827789,2.1990728289079406,0.8526188835209882,1.3952327022383222,2.3085609401294125,80.89994620099839,0.018682869671060535,0.9692440939026116,0.004329096228975948,-2852.592435937548
